experiment	tube	timepoint	rootID	layerID	segmentID	length_pixel	startDiameter_pixel	endDiameter_pixel	surfaceArea_pixel^2	volume_pixel^3	children	status	statusName
me	T23	4	300	2	6	40.44749683231337	6.678307056427002	8.010552406311035	933.3800275872766	1718.2521975434613	1	0	LIVING
me	T23	4	300	2	7	106.30145812734649	8.010552406311035	8.010552406311035	2675.1710774849003	5357.3996139380215	1	0	LIVING
me	T23	4	300	2	8	80.09993757800315	8.010552406311035	8.010552406311035	2015.7864256228413	4036.890765343687	1	0	LIVING
me	T23	4	300	2	9	70.06425622241343	8.010552406311035	8.010552406311035	1763.2295465519462	3531.110728388483	1	0	LIVING
me	T23	4	300	2	10	86.0	8.010552406311035	5.346061706542969	1804.5412394548548	3052.419644569709	1	0	LIVING
me	T23	4	300	2	11	19.924858845171276	5.346061706542969	8.010552406311035	418.9673223493978	707.1980297009223	1	0	LIVING
me	T23	4	300	2	12	51.03920062069938	8.010552406311035	8.010552406311035	1284.447040744018	2572.2826245099	1	0	LIVING
me	T23	4	300	2	13	61.032778078668514	8.010552406311035	6.678307056427002	1408.305807626171	2592.736591107772	1	0	LIVING
me	T23	4	300	2	14	20.024984394500787	6.678307056427002	6.678307056427002	420.1345933359367	701.4469533168225	1	0	LIVING
me	T23	4	300	2	15	29.427877939124322	6.678307056427002	6.678307056427002	617.4121930446479	1030.817049158189	1	0	LIVING
me	T23	4	300	2	16	46.0	6.678307056427002	6.678307056427002	965.1039377968455	1611.3151060150037	1	0	LIVING
me	T23	4	300	2	17	45.70557952810576	6.678307056427002	6.678307056427002	958.9268430839511	1601.0019722349327	1	0	LIVING
me	T23	4	300	2	18	83.02409288875127	6.678307056427002	5.346061706542969	1568.1957178278667	2366.6391917151873	1	0	LIVING
me	T23	4	300	2	19	52.773099207835045	5.346061706542969	5.346061706542969	886.3320212671637	1184.596418180084	1	0	LIVING
me	T23	4	300	2	20	46.0	5.346061706542969	5.346061706542969	772.5768164140027	1032.5608322088785	1	0	LIVING
me	T23	4	300	2	21	29.427877939124322	5.346061706542969	5.346061706542969	494.24557069627247	660.5668290209459	0	0	LIVING
me	T23	4	304	2	1	10.04987562112089	5.346061706542969	4.0138163566589355	148.08213666767855	174.04195956827527	1	0	LIVING
me	T23	4	304	2	2	7.0710678118654755	4.0138163566589355	4.0138163566589355	89.1645810395048	89.47256316239408	1	0	LIVING
me	T23	4	304	2	3	15.811388300841896	4.0138163566589355	4.0138163566589355	199.37806438962158	200.06673335225673	0	0	LIVING
me	T23	4	308	2	1	11.180339887498949	4.0138163566589355	4.0138163566589355	140.98158134974955	141.46854384322157	1	0	LIVING
me	T23	4	308	2	2	9.899494936611665	4.0138163566589355	4.0138163566589355	124.83041345530673	125.26158842735174	1	0	LIVING
me	T23	4	308	2	3	8.0	4.0138163566589355	4.0138163566589355	100.87820783150609	101.2266498276329	0	0	LIVING
me	T23	4	312	2	1	60.29925372672534	2.6815710067749023	2.6815710067749023	507.98526072290196	340.5496369734123	1	0	LIVING
me	T23	4	312	2	2	44.0	2.6815710067749023	2.6815710067749023	370.6737660983904	248.4970061941077	1	0	LIVING
me	T23	4	312	2	3	29.017236257093817	2.6815710067749023	2.6815710067749023	244.4529146632665	163.87946222533932	1	0	LIVING
me	T23	4	312	2	4	29.614185789921695	2.6815710067749023	2.6815710067749023	249.48185856108435	167.25082976526429	1	0	LIVING
me	T23	4	312	2	5	28.0178514522438	2.6815710067749023	2.6815710067749023	236.03369354064696	158.23527740622313	0	0	LIVING
me	T23	4	316	2	1	16.0312195418814	2.6815710067749023	2.6815710067749023	135.05346642589296	90.5388650408637	1	0	LIVING
me	T23	4	316	2	2	7.211102550927978	2.6815710067749023	2.6815710067749023	60.749239551685996	40.725849892370356	1	0	LIVING
me	T23	4	316	2	3	27.202941017470888	2.6815710067749023	2.6815710067749023	229.16855899768896	153.63294096628206	1	0	LIVING
me	T23	4	316	2	4	56.0	2.6815710067749023	2.6815710067749023	471.76661139795146	316.2689169743189	1	0	LIVING
me	T23	4	316	2	5	15.297058540778355	2.6815710067749023	2.6815710067749023	128.86859771676959	86.39257388544155	1	0	LIVING
me	T23	4	316	2	6	98.50888284819801	2.6815710067749023	2.6815710067749023	829.8786045337885	556.3446016205295	1	0	LIVING
me	T23	4	316	2	7	78.16009211867653	2.6815710067749023	2.6815710067749023	658.4521750960671	441.42156580333625	1	0	LIVING
me	T23	4	316	2	8	43.01162633521314	2.6815710067749023	2.6815710067749023	362.3473072656855	242.91500854182058	1	0	LIVING
me	T23	4	316	2	9	62.00806399170998	2.6815710067749023	2.6815710067749023	522.3809683699347	350.20041504164965	1	0	LIVING
me	T23	4	316	2	10	18.439088914585774	2.6815710067749023	2.6815710067749023	155.33833025892253	104.13769073230736	1	0	LIVING
me	T23	4	316	2	11	68.06614430096654	2.6815710067749023	2.6815710067749023	573.4166829962674	384.4143882265071	1	0	LIVING
me	T23	4	316	2	12	14.317821063276353	2.6815710067749023	2.6815710067749023	120.61910581471605	80.86217430561614	1	0	LIVING
me	T23	4	316	2	13	8.94427190999916	2.6815710067749023	2.6815710067749023	75.35015804289618	50.51419982320102	1	0	LIVING
me	T23	4	316	2	14	31.064449134018133	2.6815710067749023	2.6815710067749023	261.6994625517815	175.44142292892386	1	0	LIVING
me	T23	4	316	2	15	28.0178514522438	2.6815710067749023	2.6815710067749023	236.03369354064696	158.23527740622313	1	0	LIVING
me	T23	4	316	2	16	16.15549442140351	2.6815710067749023	4.0138163566589355	170.053154292992	144.07735262654833	1	0	LIVING
me	T23	4	316	2	17	50.08991914547278	4.0138163566589355	2.6815710067749023	526.8467621194284	446.71012570165675	1	0	LIVING
me	T23	4	316	2	18	15.297058540778355	2.6815710067749023	2.6815710067749023	128.86859771676959	86.39257388544155	1	0	LIVING
me	T23	4	316	2	19	25.709920264364882	2.6815710067749023	2.6815710067749023	216.590749329124	145.20086852690673	1	0	LIVING
me	T23	4	316	2	20	56.00892785976178	2.6815710067749023	2.6815710067749023	471.841823293431	316.31933848392174	1	0	LIVING
me	T23	4	316	2	21	50.21951811795888	2.6815710067749023	2.6815710067749023	423.06949800977657	283.6227251096257	1	0	LIVING
me	T23	4	316	2	22	42.1070065428546	2.6815710067749023	4.0138163566589355	442.89858281388445	375.5171999988966	1	0	LIVING
me	T23	4	316	2	23	43.289721643826724	4.0138163566589355	4.0138163566589355	545.8736921192499	547.7591867469185	1	0	LIVING
me	T23	4	316	2	24	47.853944456021594	4.0138163566589355	2.6815710067749023	503.33299161652	426.7693361849155	1	0	LIVING
me	T23	4	316	2	25	30.066592756745816	2.6815710067749023	2.6815710067749023	253.29311752021724	169.8058701479268	1	0	LIVING
me	T23	4	316	2	26	13.038404810405298	2.6815710067749023	2.6815710067749023	109.84078670427958	73.63646729392202	1	0	LIVING
me	T23	4	316	2	27	12.041594578792296	2.6815710067749023	2.6815710067749023	101.44325482615685	68.00682278711552	1	0	LIVING
me	T23	4	316	2	28	13.152946437965905	2.6815710067749023	2.6815710067749023	110.80573162389162	74.28335937422683	0	0	LIVING
me	T23	4	320	2	1	13.0	2.6815710067749023	2.6815710067749023	109.51724907452446	73.41957001189547	1	0	LIVING
me	T23	4	320	2	2	40.01249804748511	2.6815710067749023	2.6815710067749023	337.08143959695	225.976953980628	1	0	LIVING
me	T23	4	320	2	3	28.635642126552707	2.6815710067749023	2.6815710067749023	241.2382116294321	161.72434861123227	1	0	LIVING
me	T23	4	320	2	4	107.0	2.6815710067749023	2.6815710067749023	901.4112039210858	604.2995377902165	1	0	LIVING
me	T23	4	320	2	5	82.38931969618392	2.6815710067749023	4.0138163566589355	866.524200325677	734.7614846625826	1	0	LIVING
me	T23	4	320	2	6	87.36704184073076	4.0138163566589355	4.0138163566589355	1101.6788255541408	1105.4841188609755	1	0	LIVING
me	T23	4	320	2	7	65.00769185258002	4.0138163566589355	4.0138163566589355	819.732431168884	822.5638574079726	1	0	LIVING
me	T23	4	320	2	8	62.00806399170998	4.0138163566589355	4.0138163566589355	781.9077958231311	784.6085725222847	1	0	LIVING
me	T23	4	320	2	9	22.135943621178654	4.0138163566589355	5.346061706542969	325.60021185565205	383.3463368070129	1	0	LIVING
me	T23	4	320	2	10	56.00892785976178	5.346061706542969	5.346061706542969	940.6782429707893	1257.230981782667	1	0	LIVING
me	T23	4	320	2	11	18.788294228055936	5.346061706542969	5.346061706542969	315.55218566437037	421.74036356318925	1	0	LIVING
me	T23	4	320	2	12	27.018512172212592	5.346061706542969	5.346061706542969	453.77991561415183	606.4838568170771	1	0	LIVING
me	T23	4	320	2	13	24.351591323771842	5.346061706542969	5.346061706542969	408.9885847724891	546.6195522366165	1	0	LIVING
me	T23	4	320	2	14	31.78049716414141	5.346061706542969	5.346061706542969	533.7581591984045	713.3760130395166	1	0	LIVING
me	T23	4	320	2	15	40.792156108742276	5.346061706542969	5.346061706542969	685.1103065468504	915.6604925921177	1	0	LIVING
me	T23	4	320	2	16	28.178005607210743	5.346061706542969	5.346061706542969	473.2537796720607	632.510976516695	1	0	LIVING
me	T23	4	320	2	17	15.033296378372908	5.346061706542969	5.346061706542969	252.48644035242387	337.4520221585968	1	0	LIVING
me	T23	4	320	2	18	44.0	5.346061706542969	5.346061706542969	738.9865200481764	987.6668829824056	1	0	LIVING
me	T23	4	320	2	19	30.14962686336267	5.346061706542969	5.346061706542969	506.3674508297136	676.7679088004548	1	0	LIVING
me	T23	4	320	2	20	42.01190307520001	5.346061706542969	4.0138163566589355	617.7560804025235	727.554669535776	1	0	LIVING
me	T23	4	320	2	21	11.661903789690601	4.0138163566589355	4.0138163566589355	147.05399427592963	147.56193140531943	1	0	LIVING
me	T23	4	320	2	22	33.24154027718932	4.0138163566589355	4.0138163566589355	419.16837609021064	420.6162196712748	1	0	LIVING
me	T23	4	320	2	23	34.23448553724738	4.0138163566589355	4.0138163566589355	431.6891933788913	433.18028493851284	1	0	LIVING
me	T23	4	320	2	24	33.734255586866	4.0138163566589355	4.0138163566589355	425.3814057666267	426.85070968594414	1	0	LIVING
me	T23	4	320	2	25	40.19950248448356	4.0138163566589355	4.0138163566589355	506.90672079410973	508.6576201552344	1	0	LIVING
me	T23	4	320	2	26	42.01190307520001	4.0138163566589355	4.0138163566589355	529.7606862271396	531.5905251482156	0	0	LIVING
me	T23	4	324	2	1	57.0350769263968	2.6815710067749023	2.6815710067749023	480.4865173640662	322.1146787331872	1	0	LIVING
me	T23	4	324	2	2	50.48762224545735	2.6815710067749023	1.3493257761001587	319.7011925339636	166.9362164555906	1	0	LIVING
me	T23	4	324	2	3	84.0	1.3493257761001587	1.3493257761001587	356.0786834216308	120.11653585361039	0	0	LIVING
me	T23	4	328	2	1	30.01666203960727	5.328980922698975	6.661226272583008	565.4782311846815	850.8033908492257	1	0	LIVING
me	T23	4	328	2	2	20.248456731316587	6.661226272583008	6.661226272583008	423.73660955044124	705.651366170342	1	0	LIVING
me	T23	4	328	2	3	17.029386365926403	6.661226272583008	6.661226272583008	356.37157622298304	593.4679325744945	0	0	LIVING
me	T23	4	332	2	1	12.0	2.664490222930908	3.9967355728149414	125.75445045741286	105.94287918506922	1	0	LIVING
me	T23	4	332	2	2	8.246211251235321	3.9967355728149414	3.9967355728149414	103.54037772401847	103.45587735955503	1	0	LIVING
me	T23	4	332	2	3	10.0	3.9967355728149414	3.9967355728149414	125.56115113896414	125.45867939540948	0	0	LIVING
me	T23	4	336	2	1	27.65863337187866	3.9967355728149414	2.664490222930908	289.48806556166284	244.18627114508874	1	0	LIVING
me	T23	4	336	2	2	26.076809620810597	2.664490222930908	2.664490222930908	218.2822692467749	145.40274400000757	0	0	LIVING
me	T23	4	340	2	1	32.64965543462902	2.664490222930908	2.664490222930908	273.30187174080316	182.05254246521008	1	0	LIVING
me	T23	4	340	2	2	28.653097563788805	2.664490222930908	2.664490222930908	239.8477132793762	159.76797278720622	1	0	LIVING
me	T23	4	340	2	3	13.0	2.664490222930908	2.664490222930908	108.81965782898044	72.48722905472287	1	0	LIVING
me	T23	4	340	2	4	42.485291572496	2.664490222930908	2.664490222930908	355.6334532064216	236.89546628247732	1	0	LIVING
me	T23	4	340	2	5	20.615528128088304	2.664490222930908	2.664490222930908	172.56728591248387	114.95096226960146	1	0	LIVING
me	T23	4	340	2	6	49.193495504995376	2.664490222930908	2.664490222930908	411.7861037126988	274.3000135902369	0	0	LIVING
me	T23	4	344	2	1	16.1245154965971	2.664490222930908	2.664490222930908	134.97417376906066	89.9093421690971	1	0	LIVING
me	T23	4	344	2	2	13.038404810405298	2.664490222930908	2.664490222930908	109.14113462338744	72.70137200000379	1	0	LIVING
me	T23	4	344	2	3	14.212670403551895	2.664490222930908	2.664490222930908	118.97061001158418	79.24900730934975	1	0	LIVING
me	T23	4	344	2	4	30.528675044947494	2.664490222930908	2.664490222930908	255.54769018179385	170.22608159387008	0	0	LIVING
me	T23	4	348	2	1	27.892651361962706	2.664490222930908	2.664490222930908	233.4822136270636	155.5277698629322	1	0	LIVING
me	T23	4	348	2	2	13.601470508735444	2.664490222930908	2.664490222930908	113.85441282550455	75.8409929421357	1	0	LIVING
me	T23	4	348	2	3	25.298221281347036	2.664490222930908	2.664490222930908	211.7649064244627	141.06138159215902	0	0	LIVING
me	T23	4	352	2	1	15.0	2.664490222930908	1.3365150690078735	94.36377902286931	48.87890879679633	1	0	LIVING
me	T23	4	352	2	2	16.64331697709324	1.3365150690078735	1.3365150690078735	69.88172502225103	23.349494618142376	1	0	LIVING
me	T23	4	352	2	3	32.38826948140329	1.3365150690078735	1.3365150690078735	135.99140994316895	45.438642128118055	1	0	LIVING
me	T23	4	352	2	4	17.029386365926403	1.3365150690078735	1.3365150690078735	71.50274773707885	23.891124939141278	0	0	LIVING
me	T23	4	356	2	1	44.181444068749045	5.311900615692139	5.311900615692139	737.2923372397186	979.1058988084451	1	0	LIVING
me	T23	4	356	2	2	74.43117626371358	5.311900615692139	5.311900615692139	1242.0946636688025	1649.4708416875994	1	0	LIVING
me	T23	4	356	2	3	51.78802950489621	5.311900615692139	5.311900615692139	864.2297262916409	1147.6755965017367	1	0	LIVING
me	T23	4	356	2	4	34.20526275297414	5.311900615692139	6.639875888824463	642.2839673028001	963.3215891106998	1	0	LIVING
me	T23	4	356	2	5	54.589376255824725	6.639875888824463	6.639875888824463	1138.7226690713924	1890.2442963362419	1	0	LIVING
me	T23	4	356	2	6	45.0111097397076	6.639875888824463	6.639875888824463	938.9220858737366	1558.5815279977421	0	0	LIVING
me	T23	4	360	2	1	20.8806130178211	6.639875888824463	6.639875888824463	435.56510475722934	723.024558404424	0	0	LIVING
me	T23	4	364	2	1	44.721359549995796	6.639875888824463	6.639875888824463	932.8779591219244	1548.5484651377017	1	0	LIVING
me	T23	4	364	2	2	40.01249804748511	6.639875888824463	6.639875888824463	834.6521191105293	1385.4966186457134	1	0	LIVING
me	T23	4	364	2	3	50.92150822589606	6.639875888824463	6.639875888824463	1062.2117294103746	1763.2385106171398	1	0	LIVING
me	T23	4	364	2	4	34.48187929913333	6.639875888824463	6.639875888824463	719.2845993714219	1193.9901157083993	1	0	LIVING
me	T23	4	364	2	5	22.825424421026653	6.639875888824463	6.639875888824463	476.133453102525	790.3667578303925	0	0	LIVING
me	T23	4	368	2	1	34.132096331752024	2.6559500694274902	2.6559500694274902	284.79525002776654	189.10049261387823	1	0	LIVING
me	T23	4	368	2	2	30.528675044947494	2.6559500694274902	2.6559500694274902	254.7286154924539	169.1366224253314	1	0	LIVING
me	T23	4	368	2	3	11.180339887498949	2.6559500694274902	2.6559500694274902	93.28778586311437	61.94192585674444	1	0	LIVING
me	T23	4	368	2	4	21.37755832643195	2.6559500694274902	1.3279749155044556	133.84387536211534	69.08830900430411	1	0	LIVING
me	T23	4	368	2	5	23.345235059857504	1.3279749155044556	1.3279749155044556	97.39529905189805	32.334628528950894	1	0	LIVING
me	T23	4	368	2	6	29.068883707497267	1.3279749155044556	1.3279749155044556	121.27411073554741	40.262244266258165	1	0	LIVING
me	T23	4	368	2	7	31.32091952673165	1.3279749155044556	1.3279749155044556	130.6695056213789	43.38145645076293	1	0	LIVING
me	T23	4	368	2	8	33.1058907144937	1.3279749155044556	1.3279749155044556	138.1163273040631	45.853754551132475	1	0	LIVING
me	T23	4	368	2	9	42.95346318982906	1.3279749155044556	2.6559503078460693	268.83210750150914	138.81765688240864	1	0	LIVING
me	T23	4	368	2	10	36.138621999185304	2.6559503078460693	2.6559503078460693	301.53755315173953	200.21718800743596	0	0	LIVING
me	T23	4	372	2	1	35.510561809129406	10.623801231384277	10.623801231384277	1185.1882918180868	3147.8011885006213	1	0	LIVING
me	T23	4	372	2	2	55.02726596879042	10.623801231384277	7.967850685119629	1607.467579950506	3760.002820956914	1	0	LIVING
me	T23	4	372	2	3	40.85339643163099	7.967850685119629	7.967850685119629	1022.6316456890837	2037.044066869528	0	0	LIVING
me	T23	4	376	2	1	17.029386365926403	5.3119001388549805	3.9839248657226562	248.8494516806875	290.9036335586166	1	0	LIVING
me	T23	4	376	2	2	25.079872407968907	3.9839248657226562	3.9839248657226562	313.8963998672904	312.6349184080741	1	0	LIVING
me	T23	4	376	2	3	9.848857801796104	3.9839248657226562	3.9839248657226562	123.2670149392933	122.77163157731589	0	0	LIVING
me	T23	4	380	2	1	58.872744118140105	3.9839248657226562	3.9839248657226562	736.8435583875037	733.8823441536297	1	0	LIVING
me	T23	4	380	2	2	21.2602916254693	3.9839248657226562	3.9839248657226562	266.09102681252335	265.02166476526907	1	0	LIVING
me	T23	4	380	2	3	42.43819034784589	3.9839248657226562	3.9839248657226562	531.1508348359431	529.0162549857884	1	0	LIVING
me	T23	4	380	2	4	19.313207915827967	3.9839248657226562	3.9839248657226562	241.72158199419698	240.75015545312473	1	0	LIVING
me	T23	4	380	2	5	15.524174696260024	3.9839248657226562	3.9839248657226562	194.29853823811968	193.5176946105921	1	0	LIVING
me	T23	4	380	2	6	31.89043743820395	3.9839248657226562	3.9839248657226562	399.136540218785	397.53249714790354	1	0	LIVING
me	T23	4	380	2	7	20.808652046684813	3.9839248657226562	3.9839248657226562	260.4383649683193	259.39171974137486	0	0	LIVING
me	T23	4	384	2	1	26.1725046566048	3.9839248657226562	3.9839248657226562	327.57164205539397	326.2552027678053	1	0	LIVING
me	T23	4	384	2	2	16.1245154965971	3.9839248657226562	3.9839248657226562	201.8123251048893	201.00128519978435	1	0	LIVING
me	T23	4	384	2	3	30.066592756745816	3.9839248657226562	1.3279744386672974	251.1175775555656	180.45789846658838	1	0	LIVING
me	T23	4	384	2	4	27.294688127912362	1.3279744386672974	1.3279744386672974	113.87220353041349	37.80484359569305	1	0	LIVING
me	T23	4	384	2	5	29.154759474226502	1.3279744386672974	1.3279744386672974	121.6323370016573	40.38115829819831	0	0	LIVING
me	T23	4	388	2	1	46.87216658103186	2.655949592590332	2.6559503078460693	391.0972906861851	259.68369403175376	0	0	LIVING
me	T23	4	392	2	1	51.15662224971465	2.6559503078460693	2.6559503078460693	426.84645532512394	283.420741804361	0	0	LIVING
me	T23	4	396	2	1	30.59411708155671	2.6559503078460693	2.6559503078460693	255.27468108270483	169.49921587429753	1	0	LIVING
me	T23	4	396	2	2	15.264337522473747	2.6559503078460693	2.6559503078460693	127.36431917943032	84.56832514573972	1	0	LIVING
me	T23	4	396	2	3	19.026297590440446	2.6559503078460693	2.6559503078460693	158.7537903655426	105.41054392822498	0	0	LIVING
me	T23	4	400	2	1	27.85677655436824	2.6559503078460693	2.6559503078460693	232.43454720238938	154.33365081803103	1	0	LIVING
me	T23	4	400	2	2	11.180339887498949	2.6559503078460693	2.6559503078460693	93.28779423734609	61.941936062002476	1	0	LIVING
me	T23	4	400	2	3	23.40939982143925	2.6559503078460693	2.6559503078460693	195.3260183265065	129.69404880175014	1	0	LIVING
me	T23	4	400	2	4	31.25699921617557	2.6559503078460693	2.6559503078460693	260.80571258981314	173.17175205945549	1	0	LIVING
me	T23	4	400	2	5	18.027756377319946	2.6559503078460693	2.6559503078460693	150.42204838234485	99.87837079209855	1	0	LIVING
me	T23	4	400	2	6	7.615773105863909	2.6559503078460693	2.6559503078460693	63.54535565171236	42.19332645813399	1	0	LIVING
me	T23	4	400	2	7	25.709920264364882	2.6559503078460693	2.6559503078460693	214.52136300099326	142.43951912008643	1	0	LIVING
me	T23	4	400	2	8	21.470910553583888	2.6559503078460693	1.332245111465454	134.57147373905394	69.5176198167307	1	0	LIVING
me	T23	4	400	2	9	18.384776310850235	1.332245111465454	1.332245111465454	76.94711797727183	25.628105607008536	1	0	LIVING
me	T23	4	400	2	10	16.97056274847714	1.332245111465454	1.332245111465454	71.02810890209707	23.656712868007876	0	0	LIVING
me	T23	4	404	2	1	59.405386961116584	1.332245111465454	1.332245111465454	248.633610857957	82.81022868720972	1	0	LIVING
me	T23	4	404	2	2	49.39635614091387	1.332245111465454	1.332245111465454	206.74209897125783	68.85778811644404	1	0	LIVING
me	T23	4	404	2	3	31.906112267087632	1.332245111465454	1.332245111465454	133.53893152144275	44.4766474644247	1	0	LIVING
me	T23	4	404	2	4	40.607881008493905	1.332245111465454	1.332245111465454	169.95906601939458	56.606784078646704	0	0	LIVING
me	T23	4	408	2	1	21.02379604162864	2.6559503078460693	2.6559503078460693	175.42074560830906	116.47719508484973	1	0	LIVING
me	T23	4	408	2	2	29.832867780352597	2.6559503078460693	2.6559503078460693	248.92288239960243	165.2817004841659	1	0	LIVING
me	T23	4	408	2	3	15.652475842498529	2.6559503078460693	2.6559503078460693	130.60291193228454	86.71871048680346	1	0	LIVING
me	T23	4	408	2	4	25.179356624028344	2.6559503078460693	2.6559503078460693	210.09438562753482	139.50006115930515	1	0	LIVING
me	T23	4	408	2	5	54.817880294662984	2.6559503078460693	2.6559503078460693	457.3956774940193	303.70504568140655	1	0	LIVING
me	T23	4	408	2	6	26.019223662515376	2.6559503078460693	2.6559503078460693	217.10216394746874	144.15313887626394	1	0	LIVING
me	T23	4	408	2	7	41.23105625617661	2.6559503078460693	2.6559503078460693	344.0283865176014	228.43057331777013	0	0	LIVING
me	T23	4	412	2	1	40.01249804748511	2.6559503078460693	2.6559503078460693	333.86084165022703	221.67944988054862	0	0	LIVING
me	T23	4	416	2	1	8.06225774829855	2.6559503078460693	2.6559503078460693	67.27078509953708	44.666965314612376	1	0	LIVING
me	T23	4	416	2	2	53.75872022286245	2.6559503078460693	2.6559503078460693	448.5581369687067	297.8370285990054	1	0	LIVING
me	T23	4	416	2	3	45.89117562233506	2.6559503078460693	2.6559503078460693	382.91202162405716	254.24882381144627	1	0	LIVING
me	T23	4	416	2	4	12.806248474865697	2.6559503078460693	2.6559503078460693	106.85423562224516	70.9498845478925	0	0	LIVING
me	T23	4	420	2	1	15.524174696260024	2.6559503078460693	2.6559503078460693	129.53237820512157	86.00788939576732	0	0	LIVING
me	T23	4	424	2	1	10.0	2.6559503078460693	2.6559503078460693	83.43913975428761	55.40255187703326	1	0	LIVING
me	T23	4	424	2	2	53.14132102234569	2.6559503078460693	2.6559503078460693	443.40661115109646	294.4164794754586	0	0	LIVING
me	T23	4	428	2	1	20.8806130178211	2.6559503078460693	2.6559503078460693	174.2260387749172	115.68392459440896	1	0	LIVING
me	T23	4	428	2	2	14.142135623730951	2.6559503078460693	2.6559503078460693	118.00076307325762	78.35104025457942	1	0	LIVING
me	T23	4	428	2	3	13.152946437965905	2.6559503078460693	2.6559503078460693	109.74705360180965	72.8706797365246	1	0	LIVING
me	T23	4	428	2	4	9.433981132056603	2.6559503078460693	2.6559503078460693	78.71632701169834	52.26666290757189	0	0	LIVING
me	T23	4	432	2	1	22.360679774997898	2.6559503078460693	2.6559503078460693	186.57558847469218	123.88387212400495	0	0	LIVING
me	T23	4	436	2	1	23.769728648009426	2.6559503078460693	2.6559503078460693	198.33257105827525	131.6903624524346	1	0	LIVING
me	T23	4	436	2	2	18.973665961010276	2.6559503078460693	2.6559503078460693	158.3146365771906	105.11895127023722	1	0	LIVING
me	T23	4	436	2	3	22.360679774997898	2.6559503078460693	2.6559503078460693	186.57558847469218	123.88387212400495	1	0	LIVING
me	T23	4	436	2	4	20.808652046684813	2.6559503078460693	2.6559503078460693	173.6256026221677	115.28524245075897	0	0	LIVING
me	T23	4	440	2	1	24.041630560342615	2.6559503078460693	2.6559503078460693	200.60129722453794	133.196768432785	1	0	LIVING
me	T23	4	440	2	2	41.10960958218893	2.6559503078460693	2.6559503078460693	343.0150459172463	227.75772775218059	0	0	LIVING
me	T23	4	444	2	1	48.82622246293481	2.6559503078460693	2.6559503078460693	407.4017999758754	270.5097322962312	0	0	LIVING
me	T23	4	448	2	1	34.058772731852805	2.6559503078460693	2.6559503078460693	284.1834697832586	188.6942923144561	1	0	LIVING
me	T23	4	448	2	2	56.60388679233962	2.6559503078460693	2.6559503078460693	472.29796207019	313.5999774454314	1	0	LIVING
me	T23	4	448	2	3	29.410882339705484	2.6559503078460693	2.6559503078460693	245.4018721839595	162.94379345748544	0	0	LIVING
me	T23	4	452	2	1	31.016124838541646	2.6559503078460693	2.6559503078460693	258.79587750395075	171.83724653918435	1	0	LIVING
me	T23	4	452	2	2	35.608987629529715	2.6559503078460693	2.6559503078460693	297.11832953290286	197.28287844336558	0	0	LIVING
me	T23	4	456	2	1	9.848857801796104	2.6559503078460693	2.6559503078460693	82.1780222544171	54.56518552935324	1	0	LIVING
me	T23	4	456	2	2	26.0	2.6559503078460693	2.6559503078460693	216.9417633611478	144.04663488028652	1	0	LIVING
me	T23	4	456	2	3	25.317977802344327	2.6559503078460693	2.6559503078460693	211.25102881457596	140.26805786159582	1	0	LIVING
me	T23	4	456	2	4	11.045361017187261	2.6559503078460693	2.6559503078460693	92.16154215496482	61.19411867552782	1	0	LIVING
me	T23	4	456	2	5	10.295630140987	2.6559503078460693	2.6559503078460693	85.90585221922701	57.04041829927795	1	0	LIVING
me	T23	4	456	2	6	13.341664064126334	2.6559503078460693	2.6559503078460693	111.3216972401394	73.91622354387097	0	0	LIVING
me	T23	4	460	2	1	14.035668847618199	2.6559503078460693	2.6559503078460693	117.11241345213159	77.7611871459027	1	0	LIVING
me	T23	4	460	2	2	9.219544457292887	2.6559503078460693	2.6559503078460693	76.92708584429289	51.07862900777837	1	0	LIVING
me	T23	4	460	2	3	27.073972741361768	2.6559503078460693	2.6559503078460693	225.90289952702577	149.99671793206798	0	0	LIVING
me	T23	4	464	2	1	17.4928556845359	2.6559503078460693	2.6559503078460693	145.95888301635753	96.91488445399564	1	0	LIVING
me	T23	4	464	2	2	16.0312195418814	2.6559503078460693	2.6559503078460693	133.76311677867085	88.81704723211936	0	0	LIVING
me	T23	4	468	2	1	36.24913792078372	2.6559503078460693	2.6559503078460693	302.4596884944719	200.82947441539537	1	0	LIVING
me	T23	4	468	2	2	49.01020301937138	2.6559503078460693	2.6559503078460693	408.93691791193373	271.52903152846557	0	0	LIVING
me	T23	4	472	2	1	30.870698080866262	2.6559503078460693	2.6559503078460693	257.58244914818187	171.03154519054246	1	0	LIVING
me	T23	4	472	2	2	21.213203435596427	2.6559503078460693	2.6559503078460693	177.00114460988644	117.52656038186912	1	0	LIVING
me	T23	4	472	2	3	43.08131845707603	2.6559503078460693	2.6559503078460693	359.46681515389366	238.68149807491451	0	0	LIVING
me	T23	4	476	2	1	56.302753041036986	2.6559503078460693	2.6559503078460693	469.7853279542227	311.9316196175844	0	0	LIVING
